id,name,type1,type2,hp,attack,defense,special-attack,special-defense,speed,weight,height,image_url,generation,category,total_stats,combined_type
851,centiskorch,fuego,bicho,100,115,65,90,90,65,1200,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/851.png,8,Común,525,fuego/bicho
852,clobbopus,lucha,,50,68,60,50,50,32,40,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/852.png,8,Común,310,lucha
853,grapploct,lucha,,80,118,90,70,80,42,390,16,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/853.png,8,Común,480,lucha
854,sinistea,fantasma,,40,45,45,74,54,50,2,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/854.png,8,Común,308,fantasma
855,polteageist,fantasma,,60,65,65,134,114,70,4,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/855.png,8,Común,508,fantasma
856,hatenna,psíquico,,42,30,45,56,53,39,34,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/856.png,8,Común,265,psíquico
857,hattrem,psíquico,,57,40,65,86,73,49,48,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/857.png,8,Común,370,psíquico
858,hatterene,psíquico,hada,57,90,95,136,103,29,51,21,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/858.png,8,Común,510,psíquico/hada
859,impidimp,oscuro,hada,45,45,30,55,40,50,55,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/859.png,8,Común,265,oscuro/hada
860,morgrem,oscuro,hada,65,60,45,75,55,70,125,8,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/860.png,8,Común,370,oscuro/hada
861,grimmsnarl,oscuro,hada,95,120,65,95,75,60,610,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/861.png,8,Común,510,oscuro/hada
862,obstagoon,oscuro,normal,93,90,101,60,81,95,460,16,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png,8,Común,520,oscuro/normal
863,perrserker,acero,,70,110,100,50,60,50,280,8,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/863.png,8,Común,440,acero
864,cursola,fantasma,,60,95,50,145,130,30,4,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/864.png,8,Común,510,fantasma
865,sirfetchd,lucha,,62,135,95,68,82,65,1170,8,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png,8,Común,507,lucha
866,mr-rime,hielo,psíquico,80,85,75,110,100,70,582,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png,8,Común,520,hielo/psíquico
867,runerigus,tierra,fantasma,58,95,145,50,105,30,666,16,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png,8,Común,483,tierra/fantasma
868,milcery,hada,,45,40,40,50,61,34,3,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/868.png,8,Común,270,hada
869,alcremie,hada,,65,60,75,110,121,64,5,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/869.png,8,Común,495,hada
870,falinks,lucha,,65,100,100,70,60,75,620,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/870.png,8,Común,470,lucha
871,pincurchin,eléctrico,,48,101,95,91,85,15,10,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png,8,Común,435,eléctrico
872,snom,hielo,bicho,30,25,35,45,30,20,38,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png,8,Común,185,hielo/bicho
873,frosmoth,hielo,bicho,70,65,60,125,90,65,420,13,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/873.png,8,Común,475,hielo/bicho
874,stonjourner,roca,,100,125,135,20,20,70,5200,25,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png,8,Común,470,roca
875,eiscue-ice,hielo,,75,80,110,65,90,50,890,14,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/875.png,8,Común,470,hielo
876,indeedee-male,psíquico,normal,60,65,55,105,95,95,280,9,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/876.png,8,Común,475,psíquico/normal
877,morpeko-full-belly,eléctrico,oscuro,58,95,58,70,58,97,30,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png,8,Común,436,eléctrico/oscuro
878,cufant,acero,,72,80,49,40,49,40,1000,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/878.png,8,Común,330,acero
879,copperajah,acero,,122,130,69,80,69,30,6500,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/879.png,8,Común,500,acero
880,dracozolt,eléctrico,dragón,90,100,90,80,70,75,1900,18,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/880.png,8,Común,505,eléctrico/dragón
881,arctozolt,eléctrico,hielo,90,100,90,90,80,55,1500,23,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/881.png,8,Común,505,eléctrico/hielo
882,dracovish,agua,dragón,90,90,100,70,80,75,2150,23,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/882.png,8,Común,505,agua/dragón
883,arctovish,agua,hielo,90,90,100,80,90,55,1750,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/883.png,8,Común,505,agua/hielo
884,duraludon,acero,dragón,70,95,115,120,50,85,400,18,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/884.png,8,Común,535,acero/dragón
885,dreepy,dragón,fantasma,28,60,30,40,30,82,20,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/885.png,8,Común,270,dragón/fantasma
886,drakloak,dragón,fantasma,68,80,50,60,50,102,110,14,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/886.png,8,Común,410,dragón/fantasma
887,dragapult,dragón,fantasma,88,120,75,100,75,142,500,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/887.png,8,Común,600,dragón/fantasma
888,zacian,hada,,92,120,115,80,115,138,1100,28,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/888.png,8,Legendario,660,hada
889,zamazenta,lucha,,92,120,115,80,115,138,2100,29,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/889.png,8,Legendario,660,lucha
890,eternatus,veneno,dragón,140,85,95,145,95,130,9500,200,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/890.png,8,Legendario,690,veneno/dragón
891,kubfu,lucha,,60,90,60,53,50,72,120,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/891.png,8,Legendario,385,lucha
892,urshifu-single-strike,lucha,oscuro,100,130,100,63,60,97,1050,19,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/892.png,8,Legendario,550,lucha/oscuro
893,zarude,oscuro,planta,105,120,105,70,95,105,700,18,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png,8,Mítico,600,oscuro/planta
894,regieleki,eléctrico,,80,100,50,100,50,200,1450,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/894.png,8,Legendario,580,eléctrico
895,regidrago,dragón,,200,100,50,100,50,80,2000,21,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/895.png,8,Legendario,580,dragón
896,glastrier,hielo,,100,145,130,65,110,30,8000,22,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/896.png,8,Legendario,580,hielo
897,spectrier,fantasma,,100,65,60,145,80,130,445,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/897.png,8,Legendario,580,fantasma
898,calyrex,psíquico,planta,100,80,80,80,80,80,77,11,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/898.png,8,Legendario,500,psíquico/planta
899,wyrdeer,normal,psíquico,103,105,72,105,75,65,951,18,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/899.png,8,Común,525,normal/psíquico
900,kleavor,bicho,roca,70,135,95,45,70,85,890,18,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/900.png,8,Común,500,bicho/roca
901,ursaluna,tierra,normal,130,140,105,45,80,50,2900,24,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/901.png,8,Común,550,tierra/normal
902,basculegion-male,agua,fantasma,120,112,65,80,75,78,1100,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/902.png,8,Común,530,agua/fantasma
903,sneasler,lucha,veneno,80,130,60,40,80,120,430,13,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/903.png,8,Común,510,lucha/veneno
904,overqwil,oscuro,veneno,85,115,95,65,65,85,605,25,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/904.png,8,Común,510,oscuro/veneno
905,enamorus-incarnate,hada,volador,74,115,70,135,80,106,480,16,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/905.png,8,Legendario,580,hada/volador
906,sprigatito,planta,,40,61,54,45,45,65,41,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/906.png,9,Común,310,planta
907,floragato,planta,,61,80,63,60,63,83,122,9,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/907.png,9,Común,410,planta
908,meowscarada,planta,oscuro,76,110,70,81,70,123,312,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/908.png,9,Común,530,planta/oscuro
909,fuecoco,fuego,,67,45,59,63,40,36,98,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/909.png,9,Común,310,fuego
910,crocalor,fuego,,81,55,78,90,58,49,307,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/910.png,9,Común,411,fuego
911,skeledirge,fuego,fantasma,104,75,100,110,75,66,3265,16,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/911.png,9,Común,530,fuego/fantasma
912,quaxly,agua,,55,65,45,50,45,50,61,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/912.png,9,Común,310,agua
913,quaxwell,agua,,70,85,65,65,60,65,215,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/913.png,9,Común,410,agua
914,quaquaval,agua,lucha,85,120,80,85,75,85,619,18,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/914.png,9,Común,530,agua/lucha
915,lechonk,normal,,54,45,40,35,45,35,102,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/915.png,9,Común,254,normal
916,oinkologne,normal,,110,100,75,59,80,65,1200,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/916.png,9,Común,489,normal
917,tarountula,bicho,,35,41,45,29,40,20,40,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/917.png,9,Común,210,bicho
918,spidops,bicho,,60,79,92,52,86,35,165,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/918.png,9,Común,404,bicho
919,nymble,bicho,,33,46,40,21,25,45,10,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/919.png,9,Común,210,bicho
920,lokix,bicho,oscuro,71,102,78,52,55,92,175,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/920.png,9,Común,450,bicho/oscuro
921,pawmi,eléctrico,,45,50,20,40,25,60,25,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/921.png,9,Común,240,eléctrico
922,pawmo,eléctrico,lucha,60,75,40,50,40,85,65,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/922.png,9,Común,350,eléctrico/lucha
923,pawmot,eléctrico,lucha,70,115,70,70,60,105,410,9,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/923.png,9,Común,490,eléctrico/lucha
924,tandemaus,normal,,50,50,45,40,45,75,18,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/924.png,9,Común,305,normal
925,maushold,normal,,74,75,70,65,75,111,23,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/925.png,9,Común,470,normal
926,fidough,hada,,37,55,70,30,55,65,109,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/926.png,9,Común,312,hada
927,dachsbun,hada,,57,80,115,50,80,95,149,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/927.png,9,Común,477,hada
928,smoliv,planta,normal,41,35,45,58,51,30,65,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/928.png,9,Común,260,planta/normal
929,dolliv,planta,normal,52,53,60,78,78,33,119,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/929.png,9,Común,354,planta/normal
930,arboliva,planta,normal,78,69,90,125,109,39,482,14,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/930.png,9,Común,510,planta/normal
931,squawkabilly,normal,volador,82,96,51,45,51,92,24,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/931.png,9,Común,417,normal/volador
932,nacli,roca,,55,55,75,35,35,25,160,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/932.png,9,Común,280,roca
933,naclstack,roca,,60,60,100,35,65,35,1050,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/933.png,9,Común,355,roca
934,garganacl,roca,,100,100,130,45,90,35,2400,23,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/934.png,9,Común,500,roca
935,charcadet,fuego,,40,50,40,50,40,35,105,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/935.png,9,Común,255,fuego
936,armarouge,fuego,psíquico,85,60,100,125,80,75,850,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/936.png,9,Común,525,fuego/psíquico
937,ceruledge,fuego,fantasma,75,125,80,60,100,85,620,16,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/937.png,9,Común,525,fuego/fantasma
938,tadbulb,eléctrico,,61,31,41,59,35,45,4,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/938.png,9,Común,272,eléctrico
939,bellibolt,eléctrico,,109,64,91,103,83,45,1130,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/939.png,9,Común,495,eléctrico
940,wattrel,eléctrico,volador,40,40,35,55,40,70,36,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/940.png,9,Común,280,eléctrico/volador
941,kilowattrel,eléctrico,volador,70,70,60,105,60,125,386,14,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/941.png,9,Común,490,eléctrico/volador
942,maschiff,oscuro,,60,78,60,40,51,51,160,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/942.png,9,Común,340,oscuro
943,mabosstiff,oscuro,,80,120,90,60,70,85,610,11,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/943.png,9,Común,505,oscuro
944,shroodle,veneno,normal,40,65,35,40,35,75,7,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/944.png,9,Común,290,veneno/normal
945,grafaiai,veneno,normal,63,95,65,80,72,110,272,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/945.png,9,Común,485,veneno/normal
946,bramblin,planta,fantasma,40,65,30,45,35,60,6,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/946.png,9,Común,275,planta/fantasma
947,brambleghast,planta,fantasma,55,115,70,80,70,90,60,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/947.png,9,Común,480,planta/fantasma
948,toedscool,tierra,planta,40,40,35,50,100,70,330,9,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/948.png,9,Común,335,tierra/planta
949,toedscruel,tierra,planta,80,70,65,80,120,100,580,19,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/949.png,9,Común,515,tierra/planta
950,klawf,roca,,70,100,115,35,55,75,790,13,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/950.png,9,Común,450,roca
951,capsakid,planta,,50,62,40,62,40,50,30,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/951.png,9,Común,304,planta
952,scovillain,planta,fuego,65,108,65,108,65,75,150,9,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/952.png,9,Común,486,planta/fuego
953,rellor,bicho,,41,50,60,31,58,30,10,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/953.png,9,Común,270,bicho
954,rabsca,bicho,psíquico,75,50,85,115,100,45,35,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/954.png,9,Común,470,bicho/psíquico
955,flittle,psíquico,,30,35,30,55,30,75,15,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/955.png,9,Común,255,psíquico
956,espathra,psíquico,,95,60,60,101,60,105,900,19,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/956.png,9,Común,481,psíquico
957,tinkatink,hada,acero,50,45,45,35,64,58,89,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/957.png,9,Común,297,hada/acero
958,tinkatuff,hada,acero,65,55,55,45,82,78,591,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/958.png,9,Común,380,hada/acero
959,tinkaton,hada,acero,85,75,77,70,105,94,1128,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/959.png,9,Común,506,hada/acero
960,wiglett,agua,,10,55,25,35,25,95,18,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/960.png,9,Común,245,agua
961,wugtrio,agua,,35,100,50,50,70,120,54,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/961.png,9,Común,425,agua
962,bombirdier,volador,oscuro,70,103,85,60,85,82,429,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/962.png,9,Común,485,volador/oscuro
963,finizen,agua,,70,45,40,45,40,75,602,13,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/963.png,9,Común,315,agua
964,palafin,agua,,100,70,72,53,62,100,602,13,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/964.png,9,Común,457,agua
965,varoom,acero,veneno,45,70,63,30,45,47,350,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/965.png,9,Común,300,acero/veneno
966,revavroom,acero,veneno,80,119,90,54,67,90,1200,18,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/966.png,9,Común,500,acero/veneno
967,cyclizar,dragón,normal,70,95,65,85,65,121,630,16,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/967.png,9,Común,501,dragón/normal
968,orthworm,acero,,70,85,145,60,55,65,3100,25,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/968.png,9,Común,480,acero
969,glimmet,roca,veneno,48,35,42,105,60,60,80,7,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/969.png,9,Común,350,roca/veneno
970,glimmora,roca,veneno,83,55,90,130,81,86,450,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/970.png,9,Común,525,roca/veneno
971,greavard,fantasma,,50,61,60,30,55,34,350,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/971.png,9,Común,290,fantasma
972,houndstone,fantasma,,72,101,100,50,97,68,150,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/972.png,9,Común,488,fantasma
973,flamigo,volador,lucha,82,115,74,75,64,90,370,16,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/973.png,9,Común,500,volador/lucha
974,cetoddle,hielo,,108,68,45,30,40,43,450,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/974.png,9,Común,334,hielo
975,cetitan,hielo,,170,113,65,45,55,73,7000,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/975.png,9,Común,521,hielo
976,veluza,agua,psíquico,90,102,73,78,65,70,900,25,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/976.png,9,Común,478,agua/psíquico
977,dondozo,agua,,150,100,115,65,65,35,2200,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/977.png,9,Común,530,agua
978,tatsugiri,dragón,agua,68,50,60,120,95,82,80,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/978.png,9,Común,475,dragón/agua
979,annihilape,lucha,fantasma,110,115,80,50,90,90,560,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/979.png,9,Común,535,lucha/fantasma
980,clodsire,veneno,tierra,130,75,60,45,100,20,2230,18,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/980.png,9,Común,430,veneno/tierra
981,farigiraf,normal,psíquico,120,90,70,110,70,60,1600,32,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/981.png,9,Común,520,normal/psíquico
982,dudunsparce,normal,,125,100,80,85,75,55,392,36,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/982.png,9,Común,520,normal
983,kingambit,oscuro,acero,100,135,120,60,85,50,1200,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/983.png,9,Común,550,oscuro/acero
984,great-tusk,tierra,lucha,115,131,131,53,53,87,3200,22,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/984.png,9,Común,570,tierra/lucha
985,scream-tail,hada,psíquico,115,65,99,65,115,111,80,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/985.png,9,Común,570,hada/psíquico
986,brute-bonnet,planta,oscuro,111,127,99,79,99,55,210,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/986.png,9,Común,570,planta/oscuro
987,flutter-mane,fantasma,hada,55,55,55,135,135,135,40,14,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/987.png,9,Común,570,fantasma/hada
988,slither-wing,bicho,lucha,85,135,79,85,105,81,920,32,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/988.png,9,Común,570,bicho/lucha
989,sandy-shocks,eléctrico,tierra,85,81,97,121,85,101,600,23,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/989.png,9,Común,570,eléctrico/tierra
990,iron-treads,tierra,acero,90,112,120,72,70,106,2400,9,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/990.png,9,Común,570,tierra/acero
991,iron-bundle,hielo,agua,56,80,114,124,60,136,110,6,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/991.png,9,Común,570,hielo/agua
992,iron-hands,lucha,eléctrico,154,140,108,50,68,50,3807,18,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/992.png,9,Común,570,lucha/eléctrico
993,iron-jugulis,oscuro,volador,94,80,86,122,80,108,1110,13,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/993.png,9,Común,570,oscuro/volador
994,iron-moth,fuego,veneno,80,70,60,140,110,110,360,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/994.png,9,Común,570,fuego/veneno
995,iron-thorns,roca,eléctrico,100,134,110,70,84,72,3030,16,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/995.png,9,Común,570,roca/eléctrico
996,frigibax,dragón,hielo,65,75,45,35,45,55,170,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/996.png,9,Común,320,dragón/hielo
997,arctibax,dragón,hielo,90,95,66,45,65,62,300,8,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/997.png,9,Común,423,dragón/hielo
998,baxcalibur,dragón,hielo,115,145,92,75,86,87,2100,21,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/998.png,9,Común,600,dragón/hielo
999,gimmighoul,fantasma,,45,30,70,75,70,10,50,3,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/999.png,9,Común,300,fantasma
1000,gholdengo,acero,fantasma,87,60,95,133,91,84,300,12,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1000.png,9,Común,550,acero/fantasma
1001,wo-chien,oscuro,planta,85,85,100,95,135,70,742,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1001.png,9,Legendario,570,oscuro/planta
1002,chien-pao,oscuro,hielo,80,120,80,90,65,135,1522,19,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1002.png,9,Legendario,570,oscuro/hielo
1003,ting-lu,oscuro,tierra,155,110,125,55,80,45,6997,27,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1003.png,9,Legendario,570,oscuro/tierra
1004,chi-yu,oscuro,fuego,55,80,80,135,120,100,49,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1004.png,9,Legendario,570,oscuro/fuego
1005,roaring-moon,dragón,oscuro,105,139,71,55,101,119,3800,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1005.png,9,Común,590,dragón/oscuro
1006,iron-valiant,hada,lucha,74,130,90,120,60,116,350,14,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1006.png,9,Común,590,hada/lucha
1007,koraidon,lucha,dragón,100,135,115,85,100,135,3030,25,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1007.png,9,Legendario,670,lucha/dragón
1008,miraidon,eléctrico,dragón,100,85,100,135,115,135,2400,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1008.png,9,Legendario,670,eléctrico/dragón
1009,walking-wake,agua,dragón,99,83,91,125,83,109,2800,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1009.png,9,Común,590,agua/dragón
1010,iron-leaves,planta,psíquico,90,130,88,70,108,104,1250,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1010.png,9,Común,590,planta/psíquico
1011,dipplin,planta,dragón,80,80,110,95,80,40,97,4,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1011.png,9,Común,485,planta/dragón
1012,poltchageist,planta,fantasma,40,45,45,74,54,50,11,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1012.png,9,Común,308,planta/fantasma
1013,sinistcha,planta,fantasma,71,60,106,121,80,70,22,2,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1013.png,9,Común,508,planta/fantasma
1014,okidogi,veneno,lucha,88,128,115,58,86,80,922,18,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1014.png,9,Legendario,555,veneno/lucha
1015,munkidori,veneno,psíquico,88,75,66,130,90,106,122,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1015.png,9,Legendario,555,veneno/psíquico
